image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,model,category1,category2
badlands_18.pkl,badlands_216.pkl,0.5152752,0.34628767,0.2627327,0.28926542,0.38385022,0.6263795,0.6516808,VGG,badlands,badlands
badlands_18.pkl,badlands_217.pkl,0.44595596,0.36044288,0.2723422,0.22269721,0.2079329,0.4021926,0.37369686,VGG,badlands,badlands
badlands_18.pkl,badlands_218.pkl,0.43779626,0.33980736,0.2466479,0.20645362,0.26685432,0.56341743,0.55605173,VGG,badlands,badlands
badlands_18.pkl,badlands_219.pkl,0.5116141,0.3958336,0.30194587,0.34194562,0.35331213,0.54691786,0.5928819,VGG,badlands,badlands
badlands_18.pkl,badlands_22.pkl,0.49890888,0.40115947,0.31135267,0.31071758,0.34968448,0.57745963,0.62918437,VGG,badlands,badlands
badlands_18.pkl,badlands_220.pkl,0.4126643,0.345246,0.24770007,0.21755645,0.24635115,0.43315148,0.39774123,VGG,badlands,badlands
badlands_18.pkl,badlands_221.pkl,0.46315154,0.34537923,0.26726064,0.276584,0.37789357,0.6666345,0.68700737,VGG,badlands,badlands
badlands_18.pkl,badlands_222.pkl,0.44559336,0.3380662,0.251656,0.2047815,0.2073929,0.42622498,0.3739479,VGG,badlands,badlands
badlands_18.pkl,badlands_223.pkl,0.47821176,0.35726568,0.28548428,0.29665804,0.34349868,0.53053397,0.53997374,VGG,badlands,badlands
badlands_18.pkl,badlands_224.pkl,0.49936974,0.37426096,0.28766182,0.29446393,0.36717457,0.57302576,0.5449688,VGG,badlands,badlands
badlands_18.pkl,badlands_225.pkl,0.5076316,0.39046305,0.30653617,0.27442217,0.23493136,0.5366393,0.5617176,VGG,badlands,badlands
badlands_18.pkl,badlands_226.pkl,0.434824,0.36745533,0.2753126,0.27233294,0.28016677,0.5489409,0.5690923,VGG,badlands,badlands
badlands_18.pkl,badlands_227.pkl,0.49971896,0.4082025,0.3145829,0.3716218,0.3992674,0.6143095,0.64749193,VGG,badlands,badlands
badlands_18.pkl,badlands_228.pkl,0.46631226,0.4276951,0.36635205,0.43859258,0.4633535,0.60614955,0.62083274,VGG,badlands,badlands
badlands_18.pkl,badlands_229.pkl,0.50040245,0.3764288,0.29757982,0.26762694,0.3434754,0.5742146,0.55509585,VGG,badlands,badlands
badlands_18.pkl,badlands_23.pkl,0.50680083,0.3825692,0.3028911,0.34654626,0.2869968,0.43567646,0.42606908,VGG,badlands,badlands
badlands_18.pkl,badlands_230.pkl,0.44725442,0.3500704,0.28128216,0.26637197,0.27013057,0.53343105,0.5373076,VGG,badlands,badlands
badlands_18.pkl,badlands_231.pkl,0.42294723,0.34538502,0.2768945,0.2466814,0.29948074,0.49481088,0.46398097,VGG,badlands,badlands
badlands_18.pkl,badlands_24.pkl,0.5279747,0.413072,0.34163034,0.38647962,0.57213396,0.7454082,0.79347783,VGG,badlands,badlands
badlands_18.pkl,badlands_25.pkl,0.48665023,0.36632603,0.28223538,0.29752213,0.48131847,0.7195609,0.7406865,VGG,badlands,badlands
badlands_18.pkl,badlands_26.pkl,0.5424922,0.41144156,0.30536023,0.3209744,0.38405958,0.5653885,0.53921825,VGG,badlands,badlands
badlands_18.pkl,badlands_27.pkl,0.5578089,0.3997551,0.31854105,0.36472696,0.48153335,0.71120214,0.720235,VGG,badlands,badlands
badlands_18.pkl,badlands_28.pkl,0.5245911,0.40195113,0.30531844,0.29839933,0.33958524,0.5197654,0.5415584,VGG,badlands,badlands
badlands_18.pkl,badlands_29.pkl,0.41414535,0.35788912,0.27456766,0.24586216,0.1726682,0.42871225,0.46906954,VGG,badlands,badlands
badlands_18.pkl,badlands_3.pkl,0.4837613,0.3739075,0.29635733,0.27308276,0.1909951,0.34709108,0.2758869,VGG,badlands,badlands
badlands_18.pkl,badlands_30.pkl,0.48041663,0.38375664,0.28466117,0.31009793,0.44600943,0.70017767,0.7550653,VGG,badlands,badlands
badlands_18.pkl,badlands_31.pkl,0.5023438,0.3770539,0.3039128,0.36516783,0.38988066,0.541792,0.56266475,VGG,badlands,badlands
badlands_18.pkl,badlands_32.pkl,0.49347267,0.37108618,0.26523572,0.23312457,0.34251904,0.5690692,0.52394956,VGG,badlands,badlands
badlands_18.pkl,badlands_33.pkl,0.44624442,0.34283903,0.28497595,0.3261545,0.33013442,0.6146387,0.6498988,VGG,badlands,badlands
badlands_18.pkl,badlands_34.pkl,0.45659953,0.36570656,0.29080173,0.25420737,0.2934575,0.43531078,0.44595683,VGG,badlands,badlands
badlands_18.pkl,badlands_35.pkl,0.4290282,0.34364253,0.2594199,0.2072078,0.26956472,0.53325975,0.56225914,VGG,badlands,badlands
badlands_18.pkl,badlands_36.pkl,0.51745206,0.3904748,0.31377515,0.36723956,0.4513944,0.61921275,0.5905881,VGG,badlands,badlands
badlands_18.pkl,badlands_37.pkl,0.47661364,0.37723964,0.2816716,0.3362401,0.39503694,0.638433,0.6462628,VGG,badlands,badlands
badlands_18.pkl,badlands_38.pkl,0.49517894,0.3880458,0.3061372,0.32157776,0.42688936,0.72971845,0.7679935,VGG,badlands,badlands
badlands_18.pkl,badlands_39.pkl,0.51642334,0.37851185,0.28471166,0.30628464,0.3344116,0.57756084,0.5995395,VGG,badlands,badlands
badlands_18.pkl,badlands_4.pkl,0.4504031,0.37138623,0.27528957,0.2726498,0.39513582,0.6233145,0.66809684,VGG,badlands,badlands
badlands_18.pkl,badlands_40.pkl,0.53127646,0.3988412,0.309492,0.3033846,0.32854944,0.59396595,0.5869299,VGG,badlands,badlands
badlands_18.pkl,badlands_41.pkl,0.39852396,0.32732126,0.26161745,0.21320696,0.19476782,0.42702794,0.39525428,VGG,badlands,badlands
badlands_18.pkl,badlands_42.pkl,0.5356563,0.3941411,0.3067568,0.37861282,0.4390353,0.7111392,0.74657184,VGG,badlands,badlands
badlands_18.pkl,badlands_43.pkl,0.4991177,0.3824398,0.29579446,0.28234193,0.3088257,0.5742562,0.5685529,VGG,badlands,badlands
badlands_18.pkl,badlands_44.pkl,0.42818558,0.33768493,0.24602376,0.21378425,0.28134683,0.57645524,0.5795016,VGG,badlands,badlands
badlands_18.pkl,badlands_45.pkl,0.5015984,0.37188467,0.28479713,0.2700764,0.23136541,0.48528636,0.47800297,VGG,badlands,badlands
badlands_18.pkl,badlands_46.pkl,0.48647842,0.39605004,0.30345234,0.27047145,0.32306087,0.48146266,0.49602336,VGG,badlands,badlands
badlands_18.pkl,badlands_47.pkl,0.47250473,0.3852079,0.29315078,0.32089362,0.36992225,0.5818249,0.5909938,VGG,badlands,badlands
badlands_18.pkl,badlands_48.pkl,0.46699104,0.36957273,0.3032143,0.33210972,0.39481434,0.50129765,0.5459974,VGG,badlands,badlands
badlands_18.pkl,badlands_49.pkl,0.558938,0.42562112,0.34119278,0.34095427,0.34890983,0.6109568,0.5878966,VGG,badlands,badlands
badlands_18.pkl,badlands_5.pkl,0.5275208,0.3613791,0.29989582,0.3534793,0.4322015,0.5860137,0.54332465,VGG,badlands,badlands
badlands_18.pkl,badlands_50.pkl,0.51022565,0.41622227,0.34929037,0.37945202,0.39706674,0.596221,0.6091396,VGG,badlands,badlands
badlands_18.pkl,badlands_51.pkl,0.4492794,0.36489624,0.28701884,0.25677127,0.2217583,0.49200058,0.55369204,VGG,badlands,badlands
badlands_18.pkl,badlands_52.pkl,0.4595198,0.36358908,0.28923842,0.30243963,0.35425198,0.69554305,0.7813595,VGG,badlands,badlands
badlands_18.pkl,badlands_53.pkl,0.45153153,0.3526338,0.29025212,0.29035607,0.41038248,0.6899265,0.72016776,VGG,badlands,badlands
badlands_18.pkl,badlands_54.pkl,0.40090275,0.33667466,0.2685613,0.25997025,0.2771233,0.54634154,0.56614625,VGG,badlands,badlands
badlands_18.pkl,badlands_55.pkl,0.4931062,0.3728252,0.27288377,0.2596137,0.29521868,0.55472076,0.5591131,VGG,badlands,badlands
badlands_18.pkl,badlands_56.pkl,0.49521703,0.3817435,0.29504743,0.27798948,0.38480708,0.5656003,0.5693746,VGG,badlands,badlands
badlands_18.pkl,badlands_57.pkl,0.4823314,0.4050938,0.34376717,0.361199,0.35174245,0.51957625,0.5624785,VGG,badlands,badlands
badlands_18.pkl,badlands_58.pkl,0.42541993,0.35544553,0.30238998,0.29972625,0.43887654,0.65193063,0.6649296,VGG,badlands,badlands
badlands_18.pkl,badlands_59.pkl,0.5256512,0.44537255,0.45802534,0.5108351,0.5366696,0.66610783,0.64162636,VGG,badlands,badlands
badlands_18.pkl,badlands_6.pkl,0.43298957,0.35488227,0.26250908,0.21454312,0.26557848,0.5283321,0.52801484,VGG,badlands,badlands
badlands_18.pkl,badlands_60.pkl,0.5121552,0.38430148,0.31315014,0.35175025,0.45543158,0.6615392,0.6726606,VGG,badlands,badlands
badlands_18.pkl,badlands_61.pkl,0.55688214,0.4269268,0.34921455,0.3675873,0.30869156,0.60187995,0.6364302,VGG,badlands,badlands
badlands_18.pkl,badlands_62.pkl,0.42354438,0.35178226,0.2717338,0.24212836,0.2470565,0.4149625,0.3786405,VGG,badlands,badlands
badlands_18.pkl,badlands_63.pkl,0.44893062,0.32105222,0.28206387,0.3305297,0.33723295,0.6665366,0.7194942,VGG,badlands,badlands
badlands_18.pkl,badlands_64.pkl,0.46103758,0.338284,0.2557832,0.21995072,0.18667473,0.52785015,0.4998636,VGG,badlands,badlands
badlands_18.pkl,badlands_65.pkl,0.4853387,0.3849914,0.31665695,0.340756,0.40266827,0.5625418,0.56182486,VGG,badlands,badlands
badlands_18.pkl,badlands_66.pkl,0.49598578,0.37934116,0.2959718,0.29200572,0.39776087,0.6836857,0.7271494,VGG,badlands,badlands
badlands_18.pkl,badlands_67.pkl,0.47599334,0.3503865,0.26546994,0.2201603,0.21782243,0.5521788,0.5935815,VGG,badlands,badlands
badlands_18.pkl,badlands_68.pkl,0.44608992,0.35593453,0.2614311,0.26715058,0.31664073,0.5898132,0.6403049,VGG,badlands,badlands
badlands_18.pkl,badlands_69.pkl,0.44581366,0.35059446,0.26543856,0.26029423,0.33434343,0.59816873,0.6216587,VGG,badlands,badlands
badlands_18.pkl,badlands_7.pkl,0.54808867,0.41425255,0.33805913,0.40296012,0.44890517,0.6746155,0.67966104,VGG,badlands,badlands
badlands_18.pkl,badlands_70.pkl,0.4547249,0.35322177,0.266143,0.27442774,0.3714746,0.6682761,0.68687886,VGG,badlands,badlands
badlands_18.pkl,badlands_71.pkl,0.44538197,0.35701424,0.27704886,0.2859738,0.26566774,0.53364164,0.53450316,VGG,badlands,badlands
badlands_18.pkl,badlands_72.pkl,0.4591358,0.3588087,0.28433672,0.31929874,0.42011413,0.70594805,0.7383609,VGG,badlands,badlands
badlands_18.pkl,badlands_73.pkl,0.4994051,0.40189764,0.28994396,0.30651343,0.38161066,0.59769714,0.63014287,VGG,badlands,badlands
badlands_18.pkl,badlands_74.pkl,0.48558682,0.36793652,0.29384303,0.3118099,0.4165657,0.58893067,0.57526547,VGG,badlands,badlands
badlands_18.pkl,badlands_75.pkl,0.4709121,0.36232382,0.26865548,0.23299971,0.30746132,0.5426999,0.5504177,VGG,badlands,badlands
badlands_18.pkl,badlands_76.pkl,0.5308088,0.38981265,0.29042974,0.306675,0.37132984,0.64506793,0.66947293,VGG,badlands,badlands
badlands_18.pkl,badlands_77.pkl,0.52867675,0.41719365,0.34126207,0.37489617,0.36857283,0.5906687,0.6035108,VGG,badlands,badlands
badlands_18.pkl,badlands_78.pkl,0.5096141,0.38374108,0.2962749,0.31838623,0.32122654,0.49492168,0.45155868,VGG,badlands,badlands
badlands_18.pkl,badlands_79.pkl,0.5026844,0.3706742,0.30046257,0.27333397,0.33890125,0.5691875,0.5675156,VGG,badlands,badlands
badlands_18.pkl,badlands_8.pkl,0.4207272,0.30165452,0.21680906,0.1828304,0.14949891,0.29078147,0.24721904,VGG,badlands,badlands
badlands_18.pkl,badlands_80.pkl,0.42886215,0.35310397,0.26766706,0.24840273,0.2890936,0.5996363,0.6083478,VGG,badlands,badlands
badlands_18.pkl,badlands_81.pkl,0.45907184,0.36310652,0.27787998,0.24741304,0.28770596,0.55526257,0.5609369,VGG,badlands,badlands
badlands_18.pkl,badlands_82.pkl,0.47416764,0.36931765,0.26980174,0.28697455,0.26429754,0.5766817,0.68061256,VGG,badlands,badlands
badlands_18.pkl,badlands_83.pkl,0.55424076,0.40136376,0.3141431,0.36811382,0.5010349,0.68964374,0.701875,VGG,badlands,badlands
badlands_18.pkl,badlands_84.pkl,0.54246217,0.39250565,0.3153448,0.34235507,0.43062386,0.58645654,0.5365796,VGG,badlands,badlands
badlands_18.pkl,badlands_85.pkl,0.5374983,0.3978963,0.30017728,0.32611978,0.3058614,0.5614801,0.6269576,VGG,badlands,badlands
badlands_18.pkl,badlands_86.pkl,0.51114833,0.40764788,0.31339142,0.3826385,0.32535124,0.51527876,0.57962924,VGG,badlands,badlands
badlands_18.pkl,badlands_87.pkl,0.49376518,0.39067307,0.3222043,0.3223164,0.39806387,0.6042491,0.6005095,VGG,badlands,badlands
badlands_18.pkl,badlands_88.pkl,0.5728631,0.3984297,0.31388715,0.3424957,0.36375374,0.63742346,0.68284625,VGG,badlands,badlands
badlands_18.pkl,badlands_89.pkl,0.5181346,0.39303643,0.29771754,0.35147077,0.36792254,0.58876646,0.66684955,VGG,badlands,badlands
badlands_18.pkl,badlands_9.pkl,0.46038872,0.3414351,0.2525091,0.20769373,0.23515226,0.48145813,0.41469806,VGG,badlands,badlands
badlands_18.pkl,badlands_90.pkl,0.37341744,0.30619967,0.23552552,0.20411271,0.23571634,0.5270599,0.5144337,VGG,badlands,badlands
badlands_18.pkl,badlands_91.pkl,0.4586141,0.35267994,0.26413766,0.28516498,0.3291379,0.47381562,0.4538754,VGG,badlands,badlands
badlands_18.pkl,badlands_92.pkl,0.5077877,0.36862707,0.28230545,0.29938918,0.38425463,0.6360378,0.6365428,VGG,badlands,badlands
badlands_18.pkl,badlands_93.pkl,0.44214642,0.3702586,0.28402376,0.31552047,0.29415235,0.50960344,0.5370275,VGG,badlands,badlands
badlands_18.pkl,badlands_94.pkl,0.4921819,0.36702687,0.27009037,0.24157372,0.19160497,0.31056735,0.2876173,VGG,badlands,badlands
badlands_18.pkl,badlands_95.pkl,0.43403262,0.40110382,0.28335467,0.2757982,0.32878533,0.5919558,0.6024763,VGG,badlands,badlands
badlands_18.pkl,badlands_96.pkl,0.4783221,0.37961864,0.29859328,0.27684578,0.35170993,0.54648346,0.51284736,VGG,badlands,badlands
badlands_18.pkl,badlands_97.pkl,0.4826124,0.39449936,0.28709373,0.30251095,0.35337943,0.6120491,0.67896307,VGG,badlands,badlands
badlands_18.pkl,badlands_98.pkl,0.4803058,0.3202467,0.24296066,0.21123543,0.1366509,0.5487668,0.64241225,VGG,badlands,badlands
badlands_18.pkl,badlands_99.pkl,0.5014183,0.37615478,0.27790773,0.24072656,0.33006835,0.6693874,0.714509,VGG,badlands,badlands
badlands_180.pkl,badlands_181.pkl,0.4701876,0.3737351,0.2786216,0.28389314,0.32681525,0.5497814,0.5807116,VGG,badlands,badlands
badlands_180.pkl,badlands_182.pkl,0.45539826,0.3669716,0.27304143,0.2708525,0.38405743,0.6639298,0.69538367,VGG,badlands,badlands
badlands_180.pkl,badlands_183.pkl,0.45901018,0.38016325,0.27212286,0.25356796,0.30984315,0.56075203,0.5461131,VGG,badlands,badlands
badlands_180.pkl,badlands_184.pkl,0.3580364,0.3166877,0.24109742,0.23288378,0.24211459,0.63997084,0.6840426,VGG,badlands,badlands
badlands_180.pkl,badlands_185.pkl,0.4339788,0.35618407,0.26191974,0.2238611,0.3011245,0.5541403,0.55852693,VGG,badlands,badlands
badlands_180.pkl,badlands_186.pkl,0.47879615,0.37925285,0.28926176,0.27566355,0.31910402,0.5801684,0.5816791,VGG,badlands,badlands
badlands_180.pkl,badlands_187.pkl,0.4603138,0.3521451,0.2541451,0.24221554,0.30034053,0.574278,0.58838594,VGG,badlands,badlands
badlands_180.pkl,badlands_188.pkl,0.46572232,0.3669601,0.2801277,0.28820813,0.4403138,0.6784969,0.66922474,VGG,badlands,badlands
badlands_180.pkl,badlands_189.pkl,0.5135478,0.4077255,0.32453448,0.32928646,0.3587333,0.55931234,0.52868026,VGG,badlands,badlands
badlands_180.pkl,badlands_19.pkl,0.4588647,0.35949418,0.26930055,0.23775244,0.25997892,0.5182719,0.6238935,VGG,badlands,badlands
badlands_180.pkl,badlands_190.pkl,0.47229552,0.38205692,0.3007626,0.27937174,0.28805524,0.54681283,0.6190112,VGG,badlands,badlands
badlands_180.pkl,badlands_191.pkl,0.44309086,0.37065977,0.27730373,0.267389,0.342169,0.5920347,0.6104003,VGG,badlands,badlands
badlands_180.pkl,badlands_192.pkl,0.4839366,0.40344566,0.30725795,0.27004355,0.33447638,0.47390237,0.5046015,VGG,badlands,badlands
badlands_180.pkl,badlands_193.pkl,0.45695293,0.35829738,0.270607,0.27222037,0.28742468,0.642734,0.6975932,VGG,badlands,badlands
badlands_180.pkl,badlands_194.pkl,0.49006623,0.3857742,0.2834305,0.2957343,0.3697601,0.59189284,0.5972408,VGG,badlands,badlands
badlands_180.pkl,badlands_195.pkl,0.49257022,0.41172045,0.29999542,0.27086926,0.23321545,0.38728952,0.45272058,VGG,badlands,badlands
badlands_180.pkl,badlands_196.pkl,0.47514778,0.3934788,0.2982111,0.30368352,0.3889543,0.6236374,0.65891176,VGG,badlands,badlands
badlands_180.pkl,badlands_197.pkl,0.4550196,0.38306484,0.27945137,0.25348392,0.30802333,0.54589117,0.58119875,VGG,badlands,badlands
badlands_180.pkl,badlands_198.pkl,0.49619398,0.4079373,0.30926982,0.32180482,0.46648845,0.68815625,0.6538203,VGG,badlands,badlands
badlands_180.pkl,badlands_199.pkl,0.46695948,0.3738846,0.27640808,0.25352675,0.4058384,0.6382434,0.6335856,VGG,badlands,badlands
badlands_180.pkl,badlands_2.pkl,0.43841666,0.36905706,0.29444468,0.26353317,0.38402882,0.6014248,0.59018856,VGG,badlands,badlands
badlands_180.pkl,badlands_20.pkl,0.47360647,0.35830545,0.27021593,0.30109438,0.51055616,0.6810451,0.66150784,VGG,badlands,badlands
badlands_180.pkl,badlands_200.pkl,0.44712895,0.36016926,0.2735943,0.29073662,0.3818,0.57429004,0.58533037,VGG,badlands,badlands
badlands_180.pkl,badlands_201.pkl,0.48914477,0.39938012,0.31209472,0.30739003,0.37346733,0.5936174,0.60105425,VGG,badlands,badlands
badlands_180.pkl,badlands_202.pkl,0.47679102,0.38532224,0.30470935,0.28812674,0.4166386,0.67691326,0.6831269,VGG,badlands,badlands
badlands_180.pkl,badlands_203.pkl,0.46369424,0.39677292,0.32122448,0.33897942,0.45731285,0.7648215,0.7764057,VGG,badlands,badlands
badlands_180.pkl,badlands_204.pkl,0.44978893,0.36535728,0.24886432,0.16650407,0.15900463,0.46464756,0.50764084,VGG,badlands,badlands
badlands_180.pkl,badlands_205.pkl,0.39569134,0.31513703,0.23823225,0.18813238,0.15479414,0.37953818,0.43897608,VGG,badlands,badlands
badlands_180.pkl,badlands_206.pkl,0.47991252,0.38329616,0.2754536,0.25295043,0.38552636,0.55358994,0.5205343,VGG,badlands,badlands
badlands_180.pkl,badlands_207.pkl,0.25262037,0.2217709,0.18061718,0.17096803,0.18262087,0.47987366,0.5321407,VGG,badlands,badlands
badlands_180.pkl,badlands_208.pkl,0.5153835,0.40132713,0.3083219,0.32241037,0.48647052,0.684987,0.66890794,VGG,badlands,badlands
badlands_180.pkl,badlands_209.pkl,0.43122858,0.34569794,0.2622925,0.23601294,0.32094783,0.5272528,0.49493265,VGG,badlands,badlands
badlands_180.pkl,badlands_21.pkl,0.4727416,0.38935792,0.29246444,0.29372996,0.46787798,0.729894,0.74101293,VGG,badlands,badlands
badlands_180.pkl,badlands_210.pkl,0.4630841,0.38560408,0.2863325,0.22724856,0.34542036,0.60939443,0.684355,VGG,badlands,badlands
badlands_180.pkl,badlands_211.pkl,0.45786664,0.3656104,0.2672576,0.24672893,0.34958452,0.5440878,0.4952048,VGG,badlands,badlands
badlands_180.pkl,badlands_212.pkl,0.45942342,0.36753055,0.2709722,0.26952034,0.38609982,0.64124346,0.6553651,VGG,badlands,badlands
badlands_180.pkl,badlands_213.pkl,0.47162074,0.38624564,0.2762906,0.26021785,0.35829616,0.54389405,0.5068565,VGG,badlands,badlands
badlands_180.pkl,badlands_214.pkl,0.46922162,0.38270444,0.27791238,0.24082175,0.27142444,0.4306035,0.39378136,VGG,badlands,badlands
badlands_180.pkl,badlands_215.pkl,0.45043615,0.37439707,0.2819664,0.23470506,0.2715099,0.5346071,0.5457781,VGG,badlands,badlands
badlands_180.pkl,badlands_216.pkl,0.40797472,0.29852194,0.23052894,0.24354345,0.25797045,0.5989468,0.6608373,VGG,badlands,badlands
badlands_180.pkl,badlands_217.pkl,0.4755786,0.3860884,0.28695014,0.26800248,0.32985452,0.5413583,0.5259608,VGG,badlands,badlands
badlands_180.pkl,badlands_218.pkl,0.47387707,0.36429116,0.2551408,0.23056805,0.3013776,0.60063833,0.6057343,VGG,badlands,badlands
badlands_180.pkl,badlands_219.pkl,0.44479966,0.35547924,0.26686028,0.24508362,0.22935848,0.5414399,0.60730654,VGG,badlands,badlands
badlands_180.pkl,badlands_22.pkl,0.49398333,0.39034787,0.28639823,0.2530328,0.31785813,0.5064957,0.52685964,VGG,badlands,badlands
badlands_180.pkl,badlands_220.pkl,0.42795473,0.36034307,0.246454,0.21420133,0.26905417,0.5336206,0.55784976,VGG,badlands,badlands
badlands_180.pkl,badlands_221.pkl,0.40375346,0.3371718,0.2603399,0.2601577,0.39273626,0.6367568,0.6646254,VGG,badlands,badlands
badlands_180.pkl,badlands_222.pkl,0.41620755,0.34113586,0.2573379,0.23706874,0.28459886,0.51032513,0.5007489,VGG,badlands,badlands
badlands_180.pkl,badlands_223.pkl,0.45853266,0.38025373,0.28006643,0.276621,0.33863398,0.5130744,0.57910925,VGG,badlands,badlands
badlands_180.pkl,badlands_224.pkl,0.4237448,0.35765523,0.28009984,0.27548447,0.36294788,0.56796294,0.57480526,VGG,badlands,badlands
badlands_180.pkl,badlands_225.pkl,0.43223774,0.3451437,0.24610537,0.22185558,0.14978234,0.36771202,0.3387998,VGG,badlands,badlands
badlands_180.pkl,badlands_226.pkl,0.4710967,0.39160693,0.3024302,0.28168982,0.41565537,0.6841527,0.71150273,VGG,badlands,badlands
badlands_180.pkl,badlands_227.pkl,0.47101632,0.38181865,0.27482882,0.25870574,0.27890557,0.470223,0.4626377,VGG,badlands,badlands
badlands_180.pkl,badlands_228.pkl,0.3738637,0.34366712,0.23892972,0.21953286,0.2608941,0.43730053,0.45385075,VGG,badlands,badlands
badlands_180.pkl,badlands_229.pkl,0.48505694,0.3715245,0.28209853,0.289799,0.36786112,0.6114708,0.56585294,VGG,badlands,badlands
badlands_180.pkl,badlands_23.pkl,0.43351018,0.3523899,0.2439739,0.19391589,0.20618163,0.37505144,0.39054447,VGG,badlands,badlands
badlands_180.pkl,badlands_230.pkl,0.45756075,0.360785,0.26788732,0.25142342,0.32052156,0.5442375,0.5321203,VGG,badlands,badlands
badlands_180.pkl,badlands_231.pkl,0.45424208,0.36739582,0.29349506,0.27531093,0.32278612,0.56359667,0.5424434,VGG,badlands,badlands
badlands_180.pkl,badlands_24.pkl,0.4392028,0.36264724,0.27934936,0.26500544,0.32691234,0.6016733,0.62572145,VGG,badlands,badlands
badlands_180.pkl,badlands_25.pkl,0.46240708,0.36899644,0.28620335,0.31937444,0.46127117,0.75988376,0.78825915,VGG,badlands,badlands
