,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId,UPDATE-completed birds memory rep
1796,A5SHVX15AQJQF,https://requester.mturk.com/workers/A5SHVX15AQJQF,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1797,A5U517WO9A7MD,https://requester.mturk.com/workers/A5U517WO9A7MD,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1798,A5ULEOIY4UG0F,https://requester.mturk.com/workers/A5ULEOIY4UG0F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1799,A5WWHKD82I8UE,https://requester.mturk.com/workers/A5WWHKD82I8UE,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1800,A5XQ30GQTHHK6,https://requester.mturk.com/workers/A5XQ30GQTHHK6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1801,A606GB0TAI3WV,https://requester.mturk.com/workers/A606GB0TAI3WV,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1802,A61VUJBWZSFFM,https://requester.mturk.com/workers/A61VUJBWZSFFM,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1803,A6ASUA3LW2EYV,https://requester.mturk.com/workers/A6ASUA3LW2EYV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1804,A6BXO4JNQP7W9,https://requester.mturk.com/workers/A6BXO4JNQP7W9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1805,A6D220PVIK2MH,https://requester.mturk.com/workers/A6D220PVIK2MH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1806,A6D4ZL7O2NH8M,https://requester.mturk.com/workers/A6D4ZL7O2NH8M,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1807,A6GDXK2BWJTVH,https://requester.mturk.com/workers/A6GDXK2BWJTVH,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1808,A6HDSE80LQPR8,https://requester.mturk.com/workers/A6HDSE80LQPR8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1809,A6IKEWK6FWOLC,https://requester.mturk.com/workers/A6IKEWK6FWOLC,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1810,A6KB4VHCZYTY2,https://requester.mturk.com/workers/A6KB4VHCZYTY2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1811,A6KNVMWAKGU0Q,https://requester.mturk.com/workers/A6KNVMWAKGU0Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1812,A6MWJK1YEY5L2,https://requester.mturk.com/workers/A6MWJK1YEY5L2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1813,A6WXIKRYMXNIN,https://requester.mturk.com/workers/A6WXIKRYMXNIN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1814,A6ZLFXYDXQAKE,https://requester.mturk.com/workers/A6ZLFXYDXQAKE,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1815,A6ZWMPYCMBT0Y,https://requester.mturk.com/workers/A6ZWMPYCMBT0Y,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1816,A708LKWZUX6N0,https://requester.mturk.com/workers/A708LKWZUX6N0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1817,A712NEKM3UGDV,https://requester.mturk.com/workers/A712NEKM3UGDV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1818,A71NZTTHS4AMB,https://requester.mturk.com/workers/A71NZTTHS4AMB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1819,A7204W9E8IR1R,https://requester.mturk.com/workers/A7204W9E8IR1R,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1820,A73YY1K2QI8P4,https://requester.mturk.com/workers/A73YY1K2QI8P4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1821,A748N8WFG2HR4,https://requester.mturk.com/workers/A748N8WFG2HR4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1822,A767BXORH3Z7K,https://requester.mturk.com/workers/A767BXORH3Z7K,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1823,A7ARLVESOUAOL,https://requester.mturk.com/workers/A7ARLVESOUAOL,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1824,A7C6O7C42HU7Q,https://requester.mturk.com/workers/A7C6O7C42HU7Q,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1825,A7D8ZNKH2E12F,https://requester.mturk.com/workers/A7D8ZNKH2E12F,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1826,A7KQP4VVA7DVE,https://requester.mturk.com/workers/A7KQP4VVA7DVE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1827,A7L5FHBFIVN0T,https://requester.mturk.com/workers/A7L5FHBFIVN0T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1828,A7OZPNXIVO1FX,https://requester.mturk.com/workers/A7OZPNXIVO1FX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1829,A7P3R1AIA4TVV,https://requester.mturk.com/workers/A7P3R1AIA4TVV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1830,A7QCGGPU4RRKT,https://requester.mturk.com/workers/A7QCGGPU4RRKT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1831,A7S7C95RL129F,https://requester.mturk.com/workers/A7S7C95RL129F,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1832,A7VA2Y4H6U31O,https://requester.mturk.com/workers/A7VA2Y4H6U31O,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1833,A8028AFBBS29G,https://requester.mturk.com/workers/A8028AFBBS29G,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1834,A80SO9MBRFPYE,https://requester.mturk.com/workers/A80SO9MBRFPYE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1835,A85NRZR9RYCUS,https://requester.mturk.com/workers/A85NRZR9RYCUS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1836,A87D3K9YVKTQ7,https://requester.mturk.com/workers/A87D3K9YVKTQ7,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1837,A87PV9R9JDDYK,https://requester.mturk.com/workers/A87PV9R9JDDYK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1838,A88RBIQEK5OFT,https://requester.mturk.com/workers/A88RBIQEK5OFT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1839,A8C3WNWRBWUXO,https://requester.mturk.com/workers/A8C3WNWRBWUXO,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1840,A8GD33ZJ1SAA5,https://requester.mturk.com/workers/A8GD33ZJ1SAA5,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1841,A8J7DDQHGHJKP,https://requester.mturk.com/workers/A8J7DDQHGHJKP,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1842,A8K19FZIUU2TE,https://requester.mturk.com/workers/A8K19FZIUU2TE,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1843,A8RDXT4ZILHQT,https://requester.mturk.com/workers/A8RDXT4ZILHQT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1844,A8SYEU005PXD3,https://requester.mturk.com/workers/A8SYEU005PXD3,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1845,A8T1U0FM0PPWL,https://requester.mturk.com/workers/A8T1U0FM0PPWL,2,1,50.00%,2,1,50.00%,1,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1846,A8ZUM922CBH6S,https://requester.mturk.com/workers/A8ZUM922CBH6S,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1847,A90B6DGZNL6OY,https://requester.mturk.com/workers/A90B6DGZNL6OY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1848,A90G0G4SJ26BM,https://requester.mturk.com/workers/A90G0G4SJ26BM,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1849,A946RQK8JIZM5,https://requester.mturk.com/workers/A946RQK8JIZM5,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1850,A9500TJQDB94E,https://requester.mturk.com/workers/A9500TJQDB94E,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1851,A95ZDB92HQPQP,https://requester.mturk.com/workers/A95ZDB92HQPQP,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1852,A96TDNBSXG3NJ,https://requester.mturk.com/workers/A96TDNBSXG3NJ,3,3,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1853,A98E8M4QLI9RS,https://requester.mturk.com/workers/A98E8M4QLI9RS,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1854,A9EQ4FWCUQVBL,https://requester.mturk.com/workers/A9EQ4FWCUQVBL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1855,A9HQ3E0F2AGVO,https://requester.mturk.com/workers/A9HQ3E0F2AGVO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1856,A9IP3T3T4GUH1,https://requester.mturk.com/workers/A9IP3T3T4GUH1,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,False,True,True,A9IP3T3T4GUH1,1
1857,A9J137SYUK46F,https://requester.mturk.com/workers/A9J137SYUK46F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1858,A9K43JFO379YG,https://requester.mturk.com/workers/A9K43JFO379YG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1859,A9LSEP71DNP4O,https://requester.mturk.com/workers/A9LSEP71DNP4O,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1860,A9MGD6PRW1N7K,https://requester.mturk.com/workers/A9MGD6PRW1N7K,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1861,A9MQVN158943C,https://requester.mturk.com/workers/A9MQVN158943C,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1862,A9ORJQWL53QJL,https://requester.mturk.com/workers/A9ORJQWL53QJL,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1863,A9V0V2HY30WNG,https://requester.mturk.com/workers/A9V0V2HY30WNG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1864,A9VK6DKXQWNVB,https://requester.mturk.com/workers/A9VK6DKXQWNVB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1865,A9ZCY6FLUCIU1,https://requester.mturk.com/workers/A9ZCY6FLUCIU1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1866,AA1YHCRYA2CF,https://requester.mturk.com/workers/AA1YHCRYA2CF,1,0,0.00%,1,0,0.00%,1,0,0.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1867,AA4O2W236E3FW,https://requester.mturk.com/workers/AA4O2W236E3FW,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1868,AA5ZDXAA2DLY1,https://requester.mturk.com/workers/AA5ZDXAA2DLY1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1869,AA78WIVJF6H7V,https://requester.mturk.com/workers/AA78WIVJF6H7V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1870,AAC9DJ81ZXUE7,https://requester.mturk.com/workers/AAC9DJ81ZXUE7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1871,AADLOWWS4OAG,https://requester.mturk.com/workers/AADLOWWS4OAG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1872,AADRZTXSE7211,https://requester.mturk.com/workers/AADRZTXSE7211,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1873,AAFM5PPF9P0W,https://requester.mturk.com/workers/AAFM5PPF9P0W,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1874,AAGBW25TZVAX7,https://requester.mturk.com/workers/AAGBW25TZVAX7,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1875,AAGENOEV955DM,https://requester.mturk.com/workers/AAGENOEV955DM,3,3,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1876,AAKBYJD64R6K,https://requester.mturk.com/workers/AAKBYJD64R6K,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1877,AAKM4NKUIQIZW,https://requester.mturk.com/workers/AAKM4NKUIQIZW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1878,AAPVJFYLS6D4D,https://requester.mturk.com/workers/AAPVJFYLS6D4D,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1879,AAQ3D3R3L5AC7,https://requester.mturk.com/workers/AAQ3D3R3L5AC7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1880,AAQWMSZ2VLP40,https://requester.mturk.com/workers/AAQWMSZ2VLP40,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1881,AAS1C668N0E9K,https://requester.mturk.com/workers/AAS1C668N0E9K,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1882,AB09F0Q4T10TE,https://requester.mturk.com/workers/AB09F0Q4T10TE,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1883,AB1UHU4WQ9HFT,https://requester.mturk.com/workers/AB1UHU4WQ9HFT,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1884,AB2K602H365DB,https://requester.mturk.com/workers/AB2K602H365DB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1885,AB6L60HXUNORT,https://requester.mturk.com/workers/AB6L60HXUNORT,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1886,AB8XECKH1JO8P,https://requester.mturk.com/workers/AB8XECKH1JO8P,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1887,ABF5ENVB19SC4,https://requester.mturk.com/workers/ABF5ENVB19SC4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1888,ABICECSTT3MWF,https://requester.mturk.com/workers/ABICECSTT3MWF,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1889,ABL0JE2X6AZGG,https://requester.mturk.com/workers/ABL0JE2X6AZGG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1890,ABN8CVZBMH8BM,https://requester.mturk.com/workers/ABN8CVZBMH8BM,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1891,ABO9F0JD9NN54,https://requester.mturk.com/workers/ABO9F0JD9NN54,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1892,ABSZ9GQJ812CA,https://requester.mturk.com/workers/ABSZ9GQJ812CA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1893,AC46AX2ODIGWD,https://requester.mturk.com/workers/AC46AX2ODIGWD,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1894,AC7CDW53I98JT,https://requester.mturk.com/workers/AC7CDW53I98JT,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1895,AC95JAUAM2L2Z,https://requester.mturk.com/workers/AC95JAUAM2L2Z,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1896,AC9BR5OXALJAH,https://requester.mturk.com/workers/AC9BR5OXALJAH,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1897,ACAJTU82FFYKL,https://requester.mturk.com/workers/ACAJTU82FFYKL,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1898,ACBJT0XMRHGYJ,https://requester.mturk.com/workers/ACBJT0XMRHGYJ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1899,ACBPSLPGDTGEZ,https://requester.mturk.com/workers/ACBPSLPGDTGEZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
