,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId
1284,A36PRTZFECB76C,https://requester.mturk.com/workers/A36PRTZFECB76C,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1285,A36RFSU1GYQ4MD,https://requester.mturk.com/workers/A36RFSU1GYQ4MD,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1286,A36SNA9WFYDKI5,https://requester.mturk.com/workers/A36SNA9WFYDKI5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1287,A36UFZOEMNO9GJ,https://requester.mturk.com/workers/A36UFZOEMNO9GJ,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1288,A36YZCJV91T1EX,https://requester.mturk.com/workers/A36YZCJV91T1EX,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1289,A370HHK4VZB5HJ,https://requester.mturk.com/workers/A370HHK4VZB5HJ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1290,A373H8TGWHAN6V,https://requester.mturk.com/workers/A373H8TGWHAN6V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1291,A376AZWIBALRC,https://requester.mturk.com/workers/A376AZWIBALRC,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1292,A376I7VHGZ3OUE,https://requester.mturk.com/workers/A376I7VHGZ3OUE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1293,A377AFHYVI1H0R,https://requester.mturk.com/workers/A377AFHYVI1H0R,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1294,A378R6P88I2WBH,https://requester.mturk.com/workers/A378R6P88I2WBH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1295,A37B4IKMX7A74O,https://requester.mturk.com/workers/A37B4IKMX7A74O,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1296,A37CV7DR7F8KNX,https://requester.mturk.com/workers/A37CV7DR7F8KNX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1297,A37EV8RZ82WT8E,https://requester.mturk.com/workers/A37EV8RZ82WT8E,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1298,A37GOI3N77WX21,https://requester.mturk.com/workers/A37GOI3N77WX21,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1299,A37LQ9Z1IN19ZC,https://requester.mturk.com/workers/A37LQ9Z1IN19ZC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1300,A37ML38OKGNBI,https://requester.mturk.com/workers/A37ML38OKGNBI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1301,A37O30WLLHE8QT,https://requester.mturk.com/workers/A37O30WLLHE8QT,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1302,A37OUZOGQKGMW0,https://requester.mturk.com/workers/A37OUZOGQKGMW0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1303,A37P8UZ3SAKM7A,https://requester.mturk.com/workers/A37P8UZ3SAKM7A,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1304,A37PH2VQZ2J4K3,https://requester.mturk.com/workers/A37PH2VQZ2J4K3,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1305,A37PNAIK1TKLVS,https://requester.mturk.com/workers/A37PNAIK1TKLVS,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1306,A37R0JYAB3QEX9,https://requester.mturk.com/workers/A37R0JYAB3QEX9,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1307,A37ZH6GKDKRLYV,https://requester.mturk.com/workers/A37ZH6GKDKRLYV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1308,A387FNIV21H4T2,https://requester.mturk.com/workers/A387FNIV21H4T2,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,1.0,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,False,A387FNIV21H4T2
1309,A388PJ3P8XIXI8,https://requester.mturk.com/workers/A388PJ3P8XIXI8,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1310,A38DHLB88V8DL8,https://requester.mturk.com/workers/A38DHLB88V8DL8,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1311,A38FIMIHKIJYDN,https://requester.mturk.com/workers/A38FIMIHKIJYDN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1312,A38L8T6E70LVYE,https://requester.mturk.com/workers/A38L8T6E70LVYE,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1313,A38OKN8QAGRENA,https://requester.mturk.com/workers/A38OKN8QAGRENA,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1314,A38OPVI04AH4JG,https://requester.mturk.com/workers/A38OPVI04AH4JG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1315,A38PDC36OO9X5J,https://requester.mturk.com/workers/A38PDC36OO9X5J,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1316,A38QGJJOZANQ4B,https://requester.mturk.com/workers/A38QGJJOZANQ4B,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1317,A38VFGL477QDJC,https://requester.mturk.com/workers/A38VFGL477QDJC,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1318,A38WYT615SU6FR,https://requester.mturk.com/workers/A38WYT615SU6FR,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1319,A38XRCVYVF4A31,https://requester.mturk.com/workers/A38XRCVYVF4A31,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1320,A38Z7Q3V5E2Q70,https://requester.mturk.com/workers/A38Z7Q3V5E2Q70,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1321,A38ZLNCTSUGW7,https://requester.mturk.com/workers/A38ZLNCTSUGW7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1322,A390B7Y3DQKNH8,https://requester.mturk.com/workers/A390B7Y3DQKNH8,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1323,A391L408MBCJCT,https://requester.mturk.com/workers/A391L408MBCJCT,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1324,A392P1JQB1KR2E,https://requester.mturk.com/workers/A392P1JQB1KR2E,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1325,A392T5MVO03DUU,https://requester.mturk.com/workers/A392T5MVO03DUU,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1326,A3948CIS0U9R41,https://requester.mturk.com/workers/A3948CIS0U9R41,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1327,A39D0EVFM2ZQNA,https://requester.mturk.com/workers/A39D0EVFM2ZQNA,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1328,A39DSE6G7810XB,https://requester.mturk.com/workers/A39DSE6G7810XB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1329,A39EH9228GV09X,https://requester.mturk.com/workers/A39EH9228GV09X,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1330,A39GP79ULCP9J2,https://requester.mturk.com/workers/A39GP79ULCP9J2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1331,A39H9RIYRB5ZYV,https://requester.mturk.com/workers/A39H9RIYRB5ZYV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1332,A39K5MR4MCSC56,https://requester.mturk.com/workers/A39K5MR4MCSC56,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1333,A39L5W9N08RN33,https://requester.mturk.com/workers/A39L5W9N08RN33,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1334,A39O8ACAQ7TAG5,https://requester.mturk.com/workers/A39O8ACAQ7TAG5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1335,A39R7KTEPGL8VU,https://requester.mturk.com/workers/A39R7KTEPGL8VU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1336,A39RK7MCYMPG0T,https://requester.mturk.com/workers/A39RK7MCYMPG0T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1337,A39TAEDYNFN1SS,https://requester.mturk.com/workers/A39TAEDYNFN1SS,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1338,A39VZ93N96XB6O,https://requester.mturk.com/workers/A39VZ93N96XB6O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1339,A39W6X3PAURUBT,https://requester.mturk.com/workers/A39W6X3PAURUBT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1340,A39Y2UOHEAD0DT,https://requester.mturk.com/workers/A39Y2UOHEAD0DT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1341,A39YIWM61A3P4R,https://requester.mturk.com/workers/A39YIWM61A3P4R,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1342,A39Z3FVA8SIQFE,https://requester.mturk.com/workers/A39Z3FVA8SIQFE,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1343,A3A4F91SMWFSK8,https://requester.mturk.com/workers/A3A4F91SMWFSK8,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1344,A3AG4HCZTV8K27,https://requester.mturk.com/workers/A3AG4HCZTV8K27,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1345,A3AGU4FBSDDVYS,https://requester.mturk.com/workers/A3AGU4FBSDDVYS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1346,A3AHPM404QJS3B,https://requester.mturk.com/workers/A3AHPM404QJS3B,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1347,A3AIRKDB2DMC7U,https://requester.mturk.com/workers/A3AIRKDB2DMC7U,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1348,A3APKUC67F9IMW,https://requester.mturk.com/workers/A3APKUC67F9IMW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1349,A3AQTZD885IB36,https://requester.mturk.com/workers/A3AQTZD885IB36,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1350,A3ASXZ8JVCVNI1,https://requester.mturk.com/workers/A3ASXZ8JVCVNI1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1351,A3AU8PZ6HHBCVT,https://requester.mturk.com/workers/A3AU8PZ6HHBCVT,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1352,A3AYJ3CI1OLEZE,https://requester.mturk.com/workers/A3AYJ3CI1OLEZE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1353,A3AYSGOKV79LJK,https://requester.mturk.com/workers/A3AYSGOKV79LJK,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1354,A3B0CMCBWAND7,https://requester.mturk.com/workers/A3B0CMCBWAND7,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1355,A3B1P3B6X3AM2B,https://requester.mturk.com/workers/A3B1P3B6X3AM2B,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1356,A3B6QIXJO5BNT5,https://requester.mturk.com/workers/A3B6QIXJO5BNT5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1357,A3B84NGQT7Z9WE,https://requester.mturk.com/workers/A3B84NGQT7Z9WE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1358,A3B8DP6KHMP3OS,https://requester.mturk.com/workers/A3B8DP6KHMP3OS,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1359,A3B9QNYDDXGL9I,https://requester.mturk.com/workers/A3B9QNYDDXGL9I,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1360,A3BBVEIR1KJFT0,https://requester.mturk.com/workers/A3BBVEIR1KJFT0,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1361,A3BJ95HQQ28GTE,https://requester.mturk.com/workers/A3BJ95HQQ28GTE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1362,A3BJTC39BU7R4V,https://requester.mturk.com/workers/A3BJTC39BU7R4V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1363,A3BKUY3SFZKK6T,https://requester.mturk.com/workers/A3BKUY3SFZKK6T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1364,A3BM2QI9E6G3KS,https://requester.mturk.com/workers/A3BM2QI9E6G3KS,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,1.0,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,A3BM2QI9E6G3KS
1365,A3BN6OHS4JRCLH,https://requester.mturk.com/workers/A3BN6OHS4JRCLH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1366,A3BO3HMV0F7Q5H,https://requester.mturk.com/workers/A3BO3HMV0F7Q5H,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1367,A3BU8UL4W258UU,https://requester.mturk.com/workers/A3BU8UL4W258UU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1368,A3BUWQ5C39GRQC,https://requester.mturk.com/workers/A3BUWQ5C39GRQC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1369,A3BXT78QXFC6F3,https://requester.mturk.com/workers/A3BXT78QXFC6F3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1370,A3BZ59M59R0TF5,https://requester.mturk.com/workers/A3BZ59M59R0TF5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1371,A3C2X1L5PVNNLV,https://requester.mturk.com/workers/A3C2X1L5PVNNLV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1372,A3C4UHWHON50ZQ,https://requester.mturk.com/workers/A3C4UHWHON50ZQ,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1373,A3C7UUX3KOB4BZ,https://requester.mturk.com/workers/A3C7UUX3KOB4BZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1374,A3C8HXKXU3ABY6,https://requester.mturk.com/workers/A3C8HXKXU3ABY6,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1375,A3C8JI69WPTKWH,https://requester.mturk.com/workers/A3C8JI69WPTKWH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1376,A3C9PFHICX57P7,https://requester.mturk.com/workers/A3C9PFHICX57P7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1377,A3CAWV4I3H12IE,https://requester.mturk.com/workers/A3CAWV4I3H12IE,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1378,A3CBN6Y98YGAHZ,https://requester.mturk.com/workers/A3CBN6Y98YGAHZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1379,A3CFG3M2O22KYQ,https://requester.mturk.com/workers/A3CFG3M2O22KYQ,1,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,1,,,0.0,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1380,A3CGQOJC28OVGN,https://requester.mturk.com/workers/A3CGQOJC28OVGN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1381,A3CH1Z6J9R38G9,https://requester.mturk.com/workers/A3CH1Z6J9R38G9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1382,A3CMOHJ8HNNDPL,https://requester.mturk.com/workers/A3CMOHJ8HNNDPL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1383,A3CTXNQ2GXIQSP,https://requester.mturk.com/workers/A3CTXNQ2GXIQSP,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1384,A3CVX7GHF3B65Q,https://requester.mturk.com/workers/A3CVX7GHF3B65Q,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1385,A3CZNH7V7RD29,https://requester.mturk.com/workers/A3CZNH7V7RD29,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
1386,A3D4ZHM3ABM5Z3,https://requester.mturk.com/workers/A3D4ZHM3ABM5Z3,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
